Year,Month,Group,State,Age Group,COVID-19 Deaths
2020,3,By Month,South Carolina,Not stated,0
2020,4,By Month,South Carolina,0-24,0
2020,4,By Month,South Carolina,25-34,0
2020,4,By Month,South Carolina,35-44,0
2020,4,By Month,South Carolina,45-54,10
2020,4,By Month,South Carolina,55-64,33
2020,4,By Month,South Carolina,65-74,60
2020,4,By Month,South Carolina,75-84,80
2020,4,By Month,South Carolina,85+,51
2020,4,By Month,South Carolina,Not stated,0
2020,5,By Month,South Carolina,0-24,0
2020,5,By Month,South Carolina,25-34,0
2020,5,By Month,South Carolina,35-44,0
2020,5,By Month,South Carolina,45-54,0
2020,5,By Month,South Carolina,55-64,38
2020,5,By Month,South Carolina,65-74,68
2020,5,By Month,South Carolina,75-84,96
2020,5,By Month,South Carolina,85+,77
2020,5,By Month,South Carolina,Not stated,0
2020,6,By Month,South Carolina,0-24,0
2020,6,By Month,South Carolina,25-34,0
2020,6,By Month,South Carolina,35-44,11
2020,6,By Month,South Carolina,45-54,19
2020,6,By Month,South Carolina,55-64,42
2020,6,By Month,South Carolina,65-74,78
2020,6,By Month,South Carolina,75-84,72
2020,6,By Month,South Carolina,85+,66
2020,6,By Month,South Carolina,Not stated,0
2020,7,By Month,South Carolina,0-24,0
2020,7,By Month,South Carolina,25-34,0
2020,7,By Month,South Carolina,35-44,20
2020,7,By Month,South Carolina,45-54,41
2020,7,By Month,South Carolina,55-64,133
2020,7,By Month,South Carolina,65-74,236
2020,7,By Month,South Carolina,75-84,309
2020,7,By Month,South Carolina,85+,287
2020,7,By Month,South Carolina,Not stated,0
2020,8,By Month,South Carolina,0-24,0
2020,8,By Month,South Carolina,25-34,0
2020,8,By Month,South Carolina,35-44,19
2020,8,By Month,South Carolina,45-54,36
2020,8,By Month,South Carolina,55-64,117
2020,8,By Month,South Carolina,65-74,236
2020,8,By Month,South Carolina,75-84,295
2020,8,By Month,South Carolina,85+,295
2020,8,By Month,South Carolina,Not stated,0
2020,9,By Month,South Carolina,0-24,0
2020,9,By Month,South Carolina,25-34,0
2020,9,By Month,South Carolina,35-44,14
2020,9,By Month,South Carolina,45-54,21
2020,9,By Month,South Carolina,55-64,76
2020,9,By Month,South Carolina,65-74,149
2020,9,By Month,South Carolina,75-84,182
2020,9,By Month,South Carolina,85+,152
2020,9,By Month,South Carolina,Not stated,0
2020,10,By Month,South Carolina,0-24,0
2020,10,By Month,South Carolina,25-34,0
2020,10,By Month,South Carolina,35-44,0
2020,10,By Month,South Carolina,45-54,20
2020,10,By Month,South Carolina,55-64,58
2020,10,By Month,South Carolina,65-74,114
2020,10,By Month,South Carolina,75-84,154
2020,10,By Month,South Carolina,85+,134
2020,10,By Month,South Carolina,Not stated,0
2020,11,By Month,South Carolina,0-24,0
2020,11,By Month,South Carolina,25-34,0
2020,11,By Month,South Carolina,35-44,0
2020,11,By Month,South Carolina,45-54,19
2020,11,By Month,South Carolina,55-64,68
2020,11,By Month,South Carolina,65-74,134
2020,11,By Month,South Carolina,75-84,175
2020,11,By Month,South Carolina,85+,128
2020,11,By Month,South Carolina,Not stated,0
2020,12,By Month,South Carolina,0-24,0
2020,12,By Month,South Carolina,25-34,0
2020,12,By Month,South Carolina,35-44,20
2020,12,By Month,South Carolina,45-54,38
2020,12,By Month,South Carolina,55-64,132
2020,12,By Month,South Carolina,65-74,273
2020,12,By Month,South Carolina,75-84,369
2020,12,By Month,South Carolina,85+,339
2020,12,By Month,South Carolina,Not stated,0
2021,1,By Month,South Carolina,0-24,0
2021,1,By Month,South Carolina,25-34,0
2021,1,By Month,South Carolina,35-44,21
2021,1,By Month,South Carolina,45-54,92
2021,1,By Month,South Carolina,55-64,253
2021,1,By Month,South Carolina,65-74,550
2021,1,By Month,South Carolina,75-84,641
2021,1,By Month,South Carolina,85+,537
2021,1,By Month,South Carolina,Not stated,0
2021,2,By Month,South Carolina,0-24,0
2021,2,By Month,South Carolina,25-34,0
2021,2,By Month,South Carolina,35-44,11
2021,2,By Month,South Carolina,45-54,48
2021,2,By Month,South Carolina,55-64,139
2021,2,By Month,South Carolina,65-74,295
2021,2,By Month,South Carolina,75-84,357
2021,2,By Month,South Carolina,85+,209
2021,2,By Month,South Carolina,Not stated,0
2021,3,By Month,South Carolina,0-24,0
2021,3,By Month,South Carolina,25-34,0
2021,3,By Month,South Carolina,35-44,0
2021,3,By Month,South Carolina,45-54,30
2021,3,By Month,South Carolina,55-64,91
2021,3,By Month,South Carolina,65-74,144
2021,3,By Month,South Carolina,75-84,124
2021,3,By Month,South Carolina,85+,79
2021,3,By Month,South Carolina,Not stated,0
2021,4,By Month,South Carolina,0-24,0
2021,4,By Month,South Carolina,25-34,0
2021,4,By Month,South Carolina,35-44,18
2021,4,By Month,South Carolina,45-54,36
2021,4,By Month,South Carolina,55-64,71
2021,4,By Month,South Carolina,65-74,86
2021,4,By Month,South Carolina,75-84,75
2021,4,By Month,South Carolina,85+,37
2021,4,By Month,South Carolina,Not stated,0
2021,5,By Month,South Carolina,0-24,0
2021,5,By Month,South Carolina,25-34,0
2021,5,By Month,South Carolina,35-44,0
2021,5,By Month,South Carolina,45-54,21
2021,5,By Month,South Carolina,55-64,51
2021,5,By Month,South Carolina,65-74,59
2021,5,By Month,South Carolina,75-84,42
2021,5,By Month,South Carolina,85+,29
2021,5,By Month,South Carolina,Not stated,0
2021,6,By Month,South Carolina,0-24,0
2021,6,By Month,South Carolina,25-34,0
2021,6,By Month,South Carolina,35-44,0
2021,6,By Month,South Carolina,45-54,13
2021,6,By Month,South Carolina,55-64,19
2021,6,By Month,South Carolina,65-74,31
2021,6,By Month,South Carolina,75-84,20
2021,6,By Month,South Carolina,85+,17
2021,6,By Month,South Carolina,Not stated,0
2021,7,By Month,South Carolina,0-24,0
2021,7,By Month,South Carolina,25-34,0
2021,7,By Month,South Carolina,35-44,0
2021,7,By Month,South Carolina,45-54,16
2021,7,By Month,South Carolina,55-64,23
2021,7,By Month,South Carolina,65-74,41
2021,7,By Month,South Carolina,75-84,31
2021,7,By Month,South Carolina,85+,22
2021,7,By Month,South Carolina,Not stated,0
2021,8,By Month,South Carolina,0-24,13
2021,8,By Month,South Carolina,25-34,26
2021,8,By Month,South Carolina,35-44,75
2021,8,By Month,South Carolina,45-54,149
2021,8,By Month,South Carolina,55-64,222
2021,8,By Month,South Carolina,65-74,306
2021,8,By Month,South Carolina,75-84,211
2021,8,By Month,South Carolina,85+,129
2021,8,By Month,South Carolina,Not stated,0
2021,9,By Month,South Carolina,0-24,18
2021,9,By Month,South Carolina,25-34,42
2021,9,By Month,South Carolina,35-44,115
2021,9,By Month,South Carolina,45-54,237
2021,9,By Month,South Carolina,55-64,425
2021,9,By Month,South Carolina,65-74,546
2021,9,By Month,South Carolina,75-84,374
2021,9,By Month,South Carolina,85+,242
2021,9,By Month,South Carolina,Not stated,0
2021,10,By Month,South Carolina,0-24,0
2021,10,By Month,South Carolina,25-34,19
2021,10,By Month,South Carolina,35-44,55
2021,10,By Month,South Carolina,45-54,134
2021,10,By Month,South Carolina,55-64,210
2021,10,By Month,South Carolina,65-74,279
2021,10,By Month,South Carolina,75-84,200
2021,10,By Month,South Carolina,85+,127
2021,10,By Month,South Carolina,Not stated,0
2021,11,By Month,South Carolina,0-24,0
2021,11,By Month,South Carolina,25-34,0
2021,11,By Month,South Carolina,35-44,20
2021,11,By Month,South Carolina,45-54,53
2021,11,By Month,South Carolina,55-64,83
2021,11,By Month,South Carolina,65-74,116
2021,11,By Month,South Carolina,75-84,85
2021,11,By Month,South Carolina,85+,60
2021,11,By Month,South Carolina,Not stated,0
2021,12,By Month,South Carolina,0-24,0
2021,12,By Month,South Carolina,25-34,0
2021,12,By Month,South Carolina,35-44,21
2021,12,By Month,South Carolina,45-54,47
2021,12,By Month,South Carolina,55-64,84
2021,12,By Month,South Carolina,65-74,121
2021,12,By Month,South Carolina,75-84,123
2021,12,By Month,South Carolina,85+,66
2021,12,By Month,South Carolina,Not stated,0
2022,1,By Month,South Carolina,0-24,0
2022,1,By Month,South Carolina,25-34,14
2022,1,By Month,South Carolina,35-44,43
2022,1,By Month,South Carolina,45-54,87
2022,1,By Month,South Carolina,55-64,199
2022,1,By Month,South Carolina,65-74,347
2022,1,By Month,South Carolina,75-84,427
2022,1,By Month,South Carolina,85+,329
2022,1,By Month,South Carolina,Not stated,0
2022,2,By Month,South Carolina,0-24,0
2022,2,By Month,South Carolina,25-34,10
2022,2,By Month,South Carolina,35-44,24
2022,2,By Month,South Carolina,45-54,61
2022,2,By Month,South Carolina,55-64,164
2022,2,By Month,South Carolina,65-74,329
2022,2,By Month,South Carolina,75-84,342
2022,2,By Month,South Carolina,85+,267
2022,2,By Month,South Carolina,Not stated,0
2022,3,By Month,South Carolina,0-24,0
2022,3,By Month,South Carolina,25-34,0
2022,3,By Month,South Carolina,35-44,0
2022,3,By Month,South Carolina,45-54,21
2022,3,By Month,South Carolina,55-64,36
2022,3,By Month,South Carolina,65-74,86
2022,3,By Month,South Carolina,75-84,85
2022,3,By Month,South Carolina,85+,63
2022,3,By Month,South Carolina,Not stated,0
2022,4,By Month,South Carolina,0-24,0
2022,4,By Month,South Carolina,25-34,0
2022,4,By Month,South Carolina,35-44,0
2022,4,By Month,South Carolina,45-54,0
2022,4,By Month,South Carolina,55-64,17
2022,4,By Month,South Carolina,65-74,16
2022,4,By Month,South Carolina,75-84,25
2022,4,By Month,South Carolina,85+,18
2022,4,By Month,South Carolina,Not stated,0
2022,5,By Month,South Carolina,0-24,0
2022,5,By Month,South Carolina,25-34,0
2022,5,By Month,South Carolina,35-44,0
2022,5,By Month,South Carolina,45-54,0
2022,5,By Month,South Carolina,55-64,19
2022,5,By Month,South Carolina,65-74,21
2022,5,By Month,South Carolina,75-84,29
2022,5,By Month,South Carolina,85+,36
2022,5,By Month,South Carolina,Not stated,0
2022,6,By Month,South Carolina,0-24,0
2022,6,By Month,South Carolina,25-34,0
2022,6,By Month,South Carolina,35-44,0
2022,6,By Month,South Carolina,45-54,0
2022,6,By Month,South Carolina,55-64,16
2022,6,By Month,South Carolina,65-74,28
2022,6,By Month,South Carolina,75-84,50
2022,6,By Month,South Carolina,85+,58
2022,6,By Month,South Carolina,Not stated,0
2022,7,By Month,South Carolina,0-24,0
2022,7,By Month,South Carolina,25-34,0
2022,7,By Month,South Carolina,35-44,0
2022,7,By Month,South Carolina,45-54,15
2022,7,By Month,South Carolina,55-64,25
2022,7,By Month,South Carolina,65-74,49
2022,7,By Month,South Carolina,75-84,69
2022,7,By Month,South Carolina,85+,68
2022,7,By Month,South Carolina,Not stated,0
2022,8,By Month,South Carolina,0-24,0
2022,8,By Month,South Carolina,25-34,0
2022,8,By Month,South Carolina,35-44,0
2022,8,By Month,South Carolina,45-54,12
2022,8,By Month,South Carolina,55-64,29
2022,8,By Month,South Carolina,65-74,54
2022,8,By Month,South Carolina,75-84,88
2022,8,By Month,South Carolina,85+,90
2022,8,By Month,South Carolina,Not stated,0
2022,9,By Month,South Carolina,0-24,0
2022,9,By Month,South Carolina,25-34,0
2022,9,By Month,South Carolina,35-44,0
2022,9,By Month,South Carolina,45-54,0
2022,9,By Month,South Carolina,55-64,20
2022,9,By Month,South Carolina,65-74,46
2022,9,By Month,South Carolina,75-84,57
2022,9,By Month,South Carolina,85+,64
2022,9,By Month,South Carolina,Not stated,0
2022,10,By Month,South Carolina,0-24,0
2022,10,By Month,South Carolina,25-34,0
2022,10,By Month,South Carolina,35-44,0
2022,10,By Month,South Carolina,45-54,11
2022,10,By Month,South Carolina,55-64,0
2022,10,By Month,South Carolina,65-74,28
2022,10,By Month,South Carolina,75-84,56
2022,10,By Month,South Carolina,85+,55
2022,10,By Month,South Carolina,Not stated,0
2022,11,By Month,South Carolina,0-24,0
2022,11,By Month,South Carolina,25-34,0
2022,11,By Month,South Carolina,35-44,0
2022,11,By Month,South Carolina,45-54,0
2022,11,By Month,South Carolina,55-64,10
2022,11,By Month,South Carolina,65-74,23
2022,11,By Month,South Carolina,75-84,33
2022,11,By Month,South Carolina,85+,46
2022,11,By Month,South Carolina,Not stated,0
2022,12,By Month,South Carolina,0-24,0
2022,12,By Month,South Carolina,25-34,0
2022,12,By Month,South Carolina,35-44,0
2022,12,By Month,South Carolina,45-54,0
2022,12,By Month,South Carolina,55-64,24
2022,12,By Month,South Carolina,65-74,51
2022,12,By Month,South Carolina,75-84,70
2022,12,By Month,South Carolina,85+,78
2022,12,By Month,South Carolina,Not stated,0
2023,1,By Month,South Carolina,0-24,0
2023,1,By Month,South Carolina,25-34,0
2023,1,By Month,South Carolina,35-44,0
2023,1,By Month,South Carolina,45-54,12
2023,1,By Month,South Carolina,55-64,34
2023,1,By Month,South Carolina,65-74,84
2023,1,By Month,South Carolina,75-84,123
2023,1,By Month,South Carolina,85+,132
2023,1,By Month,South Carolina,Not stated,0
2023,2,By Month,South Carolina,0-24,0
2023,2,By Month,South Carolina,25-34,0
2023,2,By Month,South Carolina,35-44,0
2023,2,By Month,South Carolina,45-54,0
2023,2,By Month,South Carolina,55-64,18
2023,2,By Month,South Carolina,65-74,48
2023,2,By Month,South Carolina,75-84,58
2023,2,By Month,South Carolina,85+,52
2023,2,By Month,South Carolina,Not stated,0
2023,3,By Month,South Carolina,0-24,0
2023,3,By Month,South Carolina,25-34,0
2023,3,By Month,South Carolina,35-44,0
2023,3,By Month,South Carolina,45-54,0
2023,3,By Month,South Carolina,55-64,0
2023,3,By Month,South Carolina,65-74,17
2023,3,By Month,South Carolina,75-84,52
2023,3,By Month,South Carolina,85+,41
2023,3,By Month,South Carolina,Not stated,0
2023,4,By Month,South Carolina,0-24,0
2023,4,By Month,South Carolina,25-34,0
2023,4,By Month,South Carolina,35-44,0
2023,4,By Month,South Carolina,45-54,0
2023,4,By Month,South Carolina,55-64,0
2023,4,By Month,South Carolina,65-74,11
2023,4,By Month,South Carolina,75-84,22
2023,4,By Month,South Carolina,85+,31
2023,4,By Month,South Carolina,Not stated,0
2023,5,By Month,South Carolina,0-24,0
2023,5,By Month,South Carolina,25-34,0
2023,5,By Month,South Carolina,35-44,0
2023,5,By Month,South Carolina,45-54,0
2023,5,By Month,South Carolina,55-64,0
2023,5,By Month,South Carolina,65-74,17
2023,5,By Month,South Carolina,75-84,21
2023,5,By Month,South Carolina,85+,23
2023,5,By Month,South Carolina,Not stated,0
2023,6,By Month,South Carolina,0-24,0
2023,6,By Month,South Carolina,25-34,0
2023,6,By Month,South Carolina,35-44,0
2023,6,By Month,South Carolina,45-54,0
2023,6,By Month,South Carolina,55-64,0
2023,6,By Month,South Carolina,65-74,0
2023,6,By Month,South Carolina,75-84,20
2023,6,By Month,South Carolina,85+,15
2023,6,By Month,South Carolina,Not stated,0
2023,7,By Month,South Carolina,0-24,0
2023,7,By Month,South Carolina,25-34,0
2023,7,By Month,South Carolina,35-44,0
2023,7,By Month,South Carolina,45-54,0
2023,7,By Month,South Carolina,55-64,0
2023,7,By Month,South Carolina,65-74,10
2023,7,By Month,South Carolina,75-84,10
2023,7,By Month,South Carolina,85+,17
2023,7,By Month,South Carolina,Not stated,0
2023,8,By Month,South Carolina,0-24,0
2023,8,By Month,South Carolina,25-34,0
2023,8,By Month,South Carolina,35-44,0
2023,8,By Month,South Carolina,45-54,0
2023,8,By Month,South Carolina,55-64,0
2023,8,By Month,South Carolina,65-74,16
2023,8,By Month,South Carolina,75-84,28
2023,8,By Month,South Carolina,85+,14
2023,8,By Month,South Carolina,Not stated,0
2023,9,By Month,South Carolina,0-24,0
2023,9,By Month,South Carolina,25-34,0
2023,9,By Month,South Carolina,35-44,0
2023,9,By Month,South Carolina,45-54,0
2023,9,By Month,South Carolina,55-64,0
2023,9,By Month,South Carolina,65-74,13
2023,9,By Month,South Carolina,75-84,27
2023,9,By Month,South Carolina,85+,16
2023,9,By Month,South Carolina,Not stated,0
2020,1,By Month,South Dakota,0-24,0
2020,1,By Month,South Dakota,25-34,0
2020,1,By Month,South Dakota,35-44,0
2020,1,By Month,South Dakota,45-54,0
2020,1,By Month,South Dakota,55-64,0
2020,1,By Month,South Dakota,65-74,0
2020,1,By Month,South Dakota,75-84,0
2020,1,By Month,South Dakota,85+,0
2020,1,By Month,South Dakota,Not stated,0
2020,2,By Month,South Dakota,0-24,0
2020,2,By Month,South Dakota,25-34,0
2020,2,By Month,South Dakota,35-44,0
2020,2,By Month,South Dakota,45-54,0
2020,2,By Month,South Dakota,55-64,0
2020,2,By Month,South Dakota,65-74,0
2020,2,By Month,South Dakota,75-84,0
2020,2,By Month,South Dakota,85+,0
2020,2,By Month,South Dakota,Not stated,0
2020,3,By Month,South Dakota,0-24,0
2020,3,By Month,South Dakota,25-34,0
2020,3,By Month,South Dakota,35-44,0
2020,3,By Month,South Dakota,45-54,0
2020,3,By Month,South Dakota,55-64,0
2020,3,By Month,South Dakota,65-74,0
2020,3,By Month,South Dakota,75-84,0
2020,3,By Month,South Dakota,85+,0
2020,3,By Month,South Dakota,Not stated,0
2020,4,By Month,South Dakota,0-24,0
2020,4,By Month,South Dakota,25-34,0
2020,4,By Month,South Dakota,35-44,0
2020,4,By Month,South Dakota,45-54,0
2020,4,By Month,South Dakota,55-64,0
2020,4,By Month,South Dakota,65-74,0
2020,4,By Month,South Dakota,75-84,0
2020,4,By Month,South Dakota,85+,0
2020,4,By Month,South Dakota,Not stated,0
2020,5,By Month,South Dakota,0-24,0
2020,5,By Month,South Dakota,25-34,0
2020,5,By Month,South Dakota,35-44,0
2020,5,By Month,South Dakota,45-54,0
2020,5,By Month,South Dakota,55-64,0
2020,5,By Month,South Dakota,65-74,0
2020,5,By Month,South Dakota,75-84,0
2020,5,By Month,South Dakota,85+,16
2020,5,By Month,South Dakota,Not stated,0
2020,6,By Month,South Dakota,0-24,0
2020,6,By Month,South Dakota,25-34,0
2020,6,By Month,South Dakota,35-44,0
2020,6,By Month,South Dakota,45-54,0
2020,6,By Month,South Dakota,55-64,0
2020,6,By Month,South Dakota,65-74,0
2020,6,By Month,South Dakota,75-84,0
2020,6,By Month,South Dakota,85+,12
2020,6,By Month,South Dakota,Not stated,0
2020,7,By Month,South Dakota,0-24,0
2020,7,By Month,South Dakota,25-34,0
2020,7,By Month,South Dakota,35-44,0
2020,7,By Month,South Dakota,45-54,0
2020,7,By Month,South Dakota,55-64,0
2020,7,By Month,South Dakota,65-74,11
2020,7,By Month,South Dakota,75-84,0
2020,7,By Month,South Dakota,85+,17
2020,7,By Month,South Dakota,Not stated,0
2020,8,By Month,South Dakota,0-24,0
2020,8,By Month,South Dakota,25-34,0
2020,8,By Month,South Dakota,35-44,0
2020,8,By Month,South Dakota,45-54,0
2020,8,By Month,South Dakota,55-64,0
2020,8,By Month,South Dakota,65-74,0
2020,8,By Month,South Dakota,75-84,15
2020,8,By Month,South Dakota,85+,19
2020,8,By Month,South Dakota,Not stated,0
2020,9,By Month,South Dakota,0-24,0
2020,9,By Month,South Dakota,25-34,0
2020,9,By Month,South Dakota,35-44,0
2020,9,By Month,South Dakota,45-54,0
2020,9,By Month,South Dakota,55-64,0
2020,9,By Month,South Dakota,65-74,19
2020,9,By Month,South Dakota,75-84,38
2020,9,By Month,South Dakota,85+,44
2020,9,By Month,South Dakota,Not stated,0
2020,10,By Month,South Dakota,0-24,0
2020,10,By Month,South Dakota,25-34,0
2020,10,By Month,South Dakota,35-44,0
2020,10,By Month,South Dakota,45-54,0
2020,10,By Month,South Dakota,55-64,22
2020,10,By Month,South Dakota,65-74,42
2020,10,By Month,South Dakota,75-84,70
2020,10,By Month,South Dakota,85+,120
2020,10,By Month,South Dakota,Not stated,0
2020,11,By Month,South Dakota,0-24,0
2020,11,By Month,South Dakota,25-34,0
2020,11,By Month,South Dakota,35-44,0
2020,11,By Month,South Dakota,45-54,10
2020,11,By Month,South Dakota,55-64,52
2020,11,By Month,South Dakota,65-74,140
2020,11,By Month,South Dakota,75-84,189
2020,11,By Month,South Dakota,85+,301
2020,11,By Month,South Dakota,Not stated,0
2020,12,By Month,South Dakota,0-24,0
2020,12,By Month,South Dakota,25-34,0
2020,12,By Month,South Dakota,35-44,0
2020,12,By Month,South Dakota,45-54,18
2020,12,By Month,South Dakota,55-64,37
2020,12,By Month,South Dakota,65-74,90
2020,12,By Month,South Dakota,75-84,107
2020,12,By Month,South Dakota,85+,171
2020,12,By Month,South Dakota,Not stated,0
2021,1,By Month,South Dakota,0-24,0
2021,1,By Month,South Dakota,25-34,0
2021,1,By Month,South Dakota,35-44,0
2021,1,By Month,South Dakota,45-54,0
2021,1,By Month,South Dakota,55-64,19
2021,1,By Month,South Dakota,65-74,48
2021,1,By Month,South Dakota,75-84,48
2021,1,By Month,South Dakota,85+,62
2021,1,By Month,South Dakota,Not stated,0
2021,2,By Month,South Dakota,0-24,0
2021,2,By Month,South Dakota,25-34,0
2021,2,By Month,South Dakota,35-44,0
2021,2,By Month,South Dakota,45-54,0
2021,2,By Month,South Dakota,55-64,0
2021,2,By Month,South Dakota,65-74,0
2021,2,By Month,South Dakota,75-84,21
2021,2,By Month,South Dakota,85+,29
2021,2,By Month,South Dakota,Not stated,0
2021,3,By Month,South Dakota,0-24,0
2021,3,By Month,South Dakota,25-34,0
2021,3,By Month,South Dakota,35-44,0
2021,3,By Month,South Dakota,45-54,0
2021,3,By Month,South Dakota,55-64,0
2021,3,By Month,South Dakota,65-74,12
2021,3,By Month,South Dakota,75-84,0
2021,3,By Month,South Dakota,85+,10
2021,3,By Month,South Dakota,Not stated,0
2021,4,By Month,South Dakota,0-24,0
2021,4,By Month,South Dakota,25-34,0
2021,4,By Month,South Dakota,35-44,0
2021,4,By Month,South Dakota,45-54,0
2021,4,By Month,South Dakota,55-64,0
2021,4,By Month,South Dakota,65-74,10
2021,4,By Month,South Dakota,75-84,10
2021,4,By Month,South Dakota,85+,0
2021,4,By Month,South Dakota,Not stated,0
2021,5,By Month,South Dakota,0-24,0
2021,5,By Month,South Dakota,25-34,0
2021,5,By Month,South Dakota,35-44,0
2021,5,By Month,South Dakota,45-54,0
2021,5,By Month,South Dakota,55-64,0
2021,5,By Month,South Dakota,65-74,10
2021,5,By Month,South Dakota,75-84,0
2021,5,By Month,South Dakota,85+,0
2021,5,By Month,South Dakota,Not stated,0
2021,6,By Month,South Dakota,0-24,0
2021,6,By Month,South Dakota,25-34,0
2021,6,By Month,South Dakota,35-44,0
2021,6,By Month,South Dakota,45-54,0
2021,6,By Month,South Dakota,55-64,0
2021,6,By Month,South Dakota,65-74,0
2021,6,By Month,South Dakota,75-84,0
2021,6,By Month,South Dakota,85+,0
